customer_id,birth_year,gender,income,credit,married,college_degree,region,state,star_rating,review_time,review_title,review_text
4075,1979,Female,64000,593.2545702,Yes,Yes,Midwest,MN,,,,
4076,1982,Female,46000,740.6907578289548,No,No,South,OK,,,,
4077,1993,Male,237000,632.0742009190587,No,Yes,West,WA,,,,
4078,1972,Male,118000,640.8321653373582,Yes,Yes,West,UT,,,,
4079,1991,Female,65000,566.0326257567671,No,No,Northeast,PA,,,,
4080,1984,Other,175000,740.1990077257269,No,No,West,MT,5,"02 16, 2013",good quality,"I wanted to have a set of weights that I could use as something for change of pace in my workouts.
I wanted the starlock approach for holding the weights so that I didn't have to worry about using a wrench for adjustment
and I didn't want to pay 300 dollars for the select a weight type.
This set is a good sturdy metal weight set that I can use for my circuit training at home."
4081,1990,Male,154000,652.7100948,No,Yes,West,NM,,,,
4082,1966,Female,70000,805.4269098869128,Yes,No,West,ID,5,"01 4, 2016",Best Add To My M&P Performance Center CORE 9mm - Work Great!,"At first, this seemed like way more money that what it should be.  I mean, it is just a little red dot!  Well, I have it mounted to a Smith & Wesson M&P Performance Center C.O.R.E. in 9mm.  The improvement over the iron sights is nothing short of amazing.  It was easy to install, needed very little adjustment and greatly improved my speed to acquire and hit a target.

Yep, I would highly recommend this to anyone needing a good sight system.  It is the battery model with NO adjustment for red dot intensity.  Adjustment isn't really needed as it self adjust for the light condition you are currently in.  This happens without any input from you.  Going from a low light to bright light works great."
4083,1982,Male,66000,674.1636114840971,Yes,Yes,West,WA,,,,
4084,1979,Male,109000,637.6331631065033,No,Yes,Northeast,NY,,,,
4085,1975,Female,181000,700.61694601476745,No,Yes,Midwest,KS,,,,
4086,1984,Male,160000,586.9902912530437,No,No,West,NV,,,,
4087,1973,Female,99000,662.8225678329432,Yes,Yes,West,WY,,,,
4088,1978,Male,177000,708.2108033178288,No,Yes,West,AZ,5,"09 9, 2016",Five Stars,great
4089,1974,Male,64000,602.1107578192265,No,Yes,Northeast,NY,,,,
4090,1974,Female,176000,706.7897835,Yes,Yes,West,ID,,,,
4091,1971,Female,118000,695.6061844268296,Yes,No,West,NM,,,,
4092,1975,Male,154000,697.5187462588839,No,No,South,DE,,,,
4093,1995,Male,195000,626.3189646563975,No,Yes,West,CA,4,"02 7, 2016",I like the foam roller,"I like the foam roller.  The only drawback for me is that I got short arms, so it turned out to be a bit too high for me haha."
4094,1992,Male,54000,675.0980372881861,Yes,Yes,Northeast,ME,,,,
4095,1987,Female,98000,650.8521455058292,No,No,South,FL,,,,
4096,1999,Female,22000,714.1533945,Yes,No,Midwest,WI,,,,
4097,1993,Male,318000,576.4684595672766,Yes,Yes,West,NV,1,"08 1, 2014",Sent this one back.,"I sent this one back. It didn't look at all like the one in the photo (which I felt was deceptive, intentional or not). It couldn't have been more cheaply made, and I know a lot about the manufacturing industry. You may not get the plague from wearing this, but act as if you would. it would be a compliment to call it crap."
4098,1989,Female,280000,732.3518844,No,Yes,Midwest,IA,,,,
4099,1974,Female,168000,729.5592634135636,Yes,Yes,West,MT,,,,
4100,1970,Male,241000,684.6904713395717,Yes,Yes,South,DE,,,,
4101,1971,Male,195000,769.3371167805343,No,Yes,South,VA,5,"11 10, 2015",High Ride Serpa Belt Adapter,"Great way to raise your Serpa holster from low to high ride.  Gun easier to access while driving, easier to protect gun during altercation. Holster can be changed for better conceal carry."
4102,1988,Other,78000,731.383292,Yes,Yes,West,WY,,,,
4103,1978,Female,77000,705.3666653905657,No,No,South,OK,,,,
4104,1977,Male,192000,684.9484722905232,No,Yes,Northeast,NJ,,,,
4105,1971,Male,269000,718.4164278979707,Yes,Yes,West,AZ,,,,
4106,1998,Female,145000,502.04006039563393,No,Yes,Northeast,VT,5,"02 6, 2015",Five Stars,good value
4107,1980,Female,91000,717.6870267153994,No,Yes,Northeast,CT,5,"06 27, 2016",Great little pouch for essential dialy item.,"Love this Pouch.  Maybe the front buckle is a bit big, but I can keep my smartphone, wallet, keys, tactical flashlight and other necessary items safely and protected with this pouch.  Made like a tank and fits my needs perfectly.  The stitching and zippers are top notch.  Highly recommended."
4108,1990,Male,165000,649.2724343408396,No,Yes,West,AK,,,,
4109,1967,Other,188000,629.1811021445666,Yes,Yes,West,NM,,,,
4110,1985,Male,114000,723.7272626256964,Yes,Yes,Northeast,MA,5,"01 25, 2016",Best Dry Bags,These are the best dry bags I have. Top quality all the way; no skimping on any part.
4111,1988,Female,85000,561.1164595142601,No,Yes,West,ID,,,,
4112,1998,Female,64000,539.2744650271586,No,No,Northeast,NY,5,"10 16, 2015",Five Stars,Looks great and very functional - perfect for every fan
4113,1999,Male,96000,632.1083211061211,Yes,Yes,West,HI,,,,
4114,1997,Female,20000,698.5383368182084,No,Yes,West,MT,5,"11 30, 2016",Five Stars,I love it.
4115,1986,Male,180000,739.0537899716367,No,Yes,West,NV,,,,
4116,1994,Male,230000,675.9899589162582,Yes,Yes,West,NM,,,,
4117,1979,Female,43000,762.9135372111622,No,No,South,DE,,,,
4118,1989,Other,187000,596.1143676978307,No,Yes,West,MT,,,,
4119,1998,Female,146000,633.9047481613336,No,Yes,Northeast,PA,,,,
4120,1982,Other,39000,709.7674734740251,No,Yes,Northeast,CT,,,,
4121,1977,Female,187000,705.3153816,No,Yes,West,ID,4,"04 9, 2017",Four Stars,works as advertised
4122,1980,Male,189000,627.9189086101768,Yes,Yes,West,WA,,,,
4123,1999,Female,59000,642.7223156,No,Yes,West,CA,,,,
4124,1971,Female,235000,675.7819080718906,Yes,Yes,Northeast,ME,5,"02 23, 2015",Five Stars,Works well with my battle belt.
4125,1983,Female,226000,729.1709195463881,No,Yes,West,OR,,,,
4126,1978,Male,107000,803.4437316528551,Yes,Yes,West,UT,,,,
4127,1975,Male,185000,725.9194169844507,No,Yes,Northeast,NY,,,,
4128,1995,Female,279000,613.5278266967754,No,Yes,Northeast,CT,,,,
4129,1969,Male,176000,700.4362905018804,Yes,Yes,Northeast,NH,4,"10 4, 2016",Nice to have it on hand.,Good to have .  Hope not to have to use.
4130,1996,Female,126000,612.8531085147184,No,Yes,Northeast,MA,,,,
4131,1972,Male,235000,589.4665122,Yes,Yes,Midwest,NE,,,,
4132,1972,Female,68000,799.4721321145973,Yes,Yes,Northeast,MA,5,"08 23, 2014",Always good,"They are what they are, expect nothing less and nothing more. Crosman CO2 has been around forever for a reason."
4133,1970,Male,301000,675.2950993881813,Yes,Yes,Midwest,IN,5,"12 6, 2015",Five Stars,"Great bottle.  There are, however, cheaper alternatives out there that work (keep ice/liquid cold) pretty much just as good."
4134,1977,Female,102000,692.1741328790722,Yes,No,South,AL,3,"11 18, 2016",Poor finishing,"Good quality hammock but the finishing was poor and not just bad. The seams are off, stitched over and over with loose threads. For the price, I expected great finished product."
4135,1987,Male,193000,745.352654,No,Yes,West,HI,3,"11 30, 2015",Three Stars,Works like it's supposed to
4136,1966,Female,32000,850,No,No,South,MS,4,"12 27, 2016",Four Stars,The measurements on length and weight are slightly off . But overall it works as intended
4137,1967,Male,281000,663.4448183980002,Yes,Yes,West,HI,,,,
4138,1976,Female,179000,711.032798,No,No,South,OK,,,,
4139,1983,Male,141000,784.9308765,No,No,West,MT,,,,
4140,1972,Female,86000,707.2595638,Yes,No,West,AK,,,,
4141,1980,Male,230000,744.0055540752004,No,Yes,Northeast,VT,,,,
4142,1998,Male,98000,645.3909213654233,Yes,Yes,West,WY,5,"01 14, 2014",As advertise,"Band didn't feel good on wrist so I gave it to my son, I think he liked it but does not wear it all the time. other than that it's a nice watch for the gym."
4143,1999,Female,101000,614.0397953686729,Yes,Yes,West,AK,,,,
4144,1991,Female,82000,684.4262144653925,No,Yes,Northeast,PA,,,,
4145,1991,Female,59000,659.2480451389204,No,Yes,Northeast,MA,,,,
4146,1994,Male,268000,633.8418164921587,No,Yes,West,MT,5,"09 17, 2016",Leupold still makes the finest and toughest scopes in the world,"Leupold still makes the finest and toughest scopes in the world.  The 1x to 4x will handle virtually any situation with the exception of long-range varminting.  The heavy duplex reticle is easily seen even during lowlight conditions, is almost as fast as a good red dot and doesn't need batteries.."
4147,1996,Female,180000,714.9506806860513,No,No,West,UT,5,"08 10, 2015",Really great stuff. its my number one sunscreen on boat ...,Really great stuff.  its my number one sunscreen on boat for late evening fishing since it has the insect repellent already in it.
4148,1987,Male,91000,713.1690785,Yes,Yes,West,ID,,,,
4149,1978,Female,180000,704.8302918806729,Yes,Yes,Northeast,RI,,,,
4150,1998,Female,19000,540.8735081216603,No,No,South,AL,,,,
4151,1969,Female,146000,625.4590123,No,Yes,Northeast,RI,5,"02 6, 2017",Five Stars,GREAT
4152,1971,Female,229000,694.0992624157603,Yes,Yes,West,CO,,,,
4153,1959,Female,190000,708.0644553723755,Yes,Yes,West,WY,,,,
4154,1981,Female,174000,770.3699067018727,No,Yes,West,AK,,,,
4155,1998,Male,31000,695.3725683383154,No,Yes,West,UT,,,,
4156,1982,Male,91000,755.4248303,No,Yes,Midwest,IL,,,,
4157,1998,Female,182000,657.2478309794845,Yes,Yes,Northeast,NJ,,,,
4158,1998,Other,66000,585.0776976023324,No,No,South,MS,,,,
4159,1970,Other,151000,753.2448715209381,Yes,Yes,Northeast,VT,,,,
4160,1988,Other,117000,523.2746369869626,No,Yes,Midwest,MO,5,"01 15, 2015",Awesome,Greatest things ever! I don't know why these aren't famous yet!
4161,1981,Female,43000,714.2886016,Yes,Yes,Northeast,RI,5,"03 17, 2015",Does the job - great package price.,"I ditto the rest of the flawless reviews (at the time of writing) the entire set installs quickly/easily and meets all my needs.  I just hope the battery life is excellent, but ordered replacements ahead of time just in case."
4162,1989,Female,105000,769.5201546461665,No,Yes,South,DE,,,,
4163,1974,Female,118000,791.2065007906132,Yes,No,West,UT,5,"11 8, 2015",Great camping lamp! Light and compact.,"According to my husband, this is THE perfect camping lamp. You can adjust for how much light you need by raising/lowering the top, which is awesome.  It's also lightweight and compact."
4164,1977,Female,87000,719.2594599146336,Yes,No,South,KY,,,,
4165,1979,Female,178000,774.0526654,No,Yes,West,WY,,,,
4166,1984,Other,55000,638.4609899717007,Yes,Yes,West,WY,,,,
4167,1998,Other,203000,503.6814532440205,No,Yes,West,CA,,,,
4168,1970,Male,142000,749.9405674681698,Yes,Yes,West,UT,,,,
4169,1997,Female,169000,610.7960350138577,No,Yes,Midwest,IA,,,,
4170,1980,Male,114000,595.9662335,No,No,West,WA,,,,
4171,1979,Female,158000,596.5324353,No,Yes,West,CA,5,"01 25, 2014",Works fine,I've used this tank twice now without any issues.  The only problem with this tank is that it doesn't dispense beer!  Lol!!
4172,1970,Male,174000,705.9288639268043,Yes,Yes,Midwest,MN,5,"05 1, 2016",and its great. It was a bit tight when we put ...,"Bought this to replace our old one that was falling apart at the spring attachments, and its great. It was a bit tight when we put it on, but it got a really good workout for my son's birthday party and now its nice and bouncy."
4173,1991,Female,254000,635.3936160117597,Yes,Yes,West,UT,5,"12 5, 2016",You will find 100 uses for this,"This is a nifty ground blanket that will come in handy for many more purposes than you think. There are marks on the material to indicate folds, so folding it back up is always easy. I've used this as a tiny tarp, towel, beach blanket, car seat cover, scarf, makeshift bag, you name it. Very, very handy to carry around."
4174,1971,Male,213000,646.1982552609951,Yes,Yes,Northeast,MA,,,,
4175,1974,Male,203000,615.4499527158795,Yes,Yes,Northeast,VT,,,,
4176,1987,Male,51000,641.1002350409374,No,No,West,NV,,,,
4177,1973,Female,185000,655.6910733030279,Yes,Yes,Northeast,ME,,,,
4178,1967,Male,231000,744.4407025523676,Yes,Yes,Midwest,ND,4,"08 4, 2018",Nice,Nice
4179,1982,Male,193000,628.0664586430831,No,Yes,Northeast,CT,,,,
4180,1983,Male,41000,631.2387287,No,Yes,Northeast,CT,,,,
4181,1971,Other,115000,655.1191493164715,Yes,Yes,West,WA,,,,
4182,1968,Female,253000,774.7412598578802,Yes,Yes,Northeast,RI,,,,
4183,1993,Female,32000,633.7928889376442,Yes,No,West,AK,,,,
4184,1977,Female,180000,661.0813964611228,No,Yes,West,WY,,,,
4185,1994,Male,186000,609.0526786278983,No,Yes,Northeast,NJ,,,,
4186,1992,Other,64000,658.1338488181258,No,Yes,West,AK,5,"12 21, 2014","great product, highly recommend buying it","great product, highly recommend buying it"
4187,1968,Male,187000,680.158498,No,Yes,West,NV,,,,
4188,1967,Female,216000,741.2516131889818,Yes,Yes,West,NM,,,,
4189,1994,Male,102000,539.5697752350956,No,Yes,West,CO,,,,
4190,1980,Male,142000,607.8529303584774,Yes,Yes,Northeast,CT,2,"07 8, 2015",Two Stars,you cant sit on it
4191,1968,Female,178000,672.9940773754118,Yes,Yes,South,TN,,,,
4192,1982,Male,155000,713.1182082,No,No,South,LA,,,,
4193,1981,Female,204000,615.9866011,No,Yes,Northeast,PA,,,,
4194,1959,Female,159000,758.7484153480964,Yes,Yes,Midwest,MN,,,,
4195,1981,Male,51000,537.5035122,No,Yes,Northeast,NY,4,"04 29, 2015",Decent value,Nice shirt for the price - fabrick was on the thin side.
4196,1969,Male,124000,755.5646569348769,No,Yes,Northeast,RI,,,,
4197,1994,Male,136000,512.0800508214877,No,Yes,West,NM,,,,
4198,1975,Male,155000,727.3822318777185,Yes,Yes,West,CA,,,,
4199,1973,Male,154000,620.5181653713976,Yes,Yes,West,OR,5,"05 26, 2015",It's sturdy and well made,This is pricey but well worth it.  It's sturdy and well made.  Great to have in any vehicle.
4200,1989,Female,132000,643.5827037134032,Yes,Yes,West,NM,,,,
4201,1984,Female,118000,601.5576832197942,Yes,Yes,Midwest,IA,5,"07 28, 2015",worth the wait,Other then it took so long to be delivered it is exactly as described.
4202,1983,Female,94000,712.1948968346624,Yes,Yes,Northeast,MA,5,"06 11, 2015",Great swivels! Comes in pack of two,Great sling swivels. Very strong and hold tight. I use these on most of my non AR type rifles. Would recommend over and over again. It does come in a pack of two
4203,1980,Female,151000,677.4106915799401,No,No,West,NV,,,,
4204,1991,Female,30000,631.9309072024353,No,No,West,WY,,,,
4205,1973,Female,187000,644.8688181053122,No,No,Northeast,ME,,,,
4206,1984,Male,109000,605.8785948,No,Yes,Northeast,ME,3,"07 4, 2017",Three Stars,
4207,1996,Female,146000,626.1959047368217,No,Yes,West,WY,,,,
4208,1963,Other,120000,726.4022981940959,Yes,No,Midwest,IN,3,"05 10, 2017",SHEFFIELD UPON YANGTSE,"I would have rated it with 5 stars had it cost $5. At $10, it is at a definite disadvantage.  Incredibly basic finish, to put it nicely.  And the gun metal touch on the blade is definitely XIX-century. A patina. It is an OK knife and nothing more."
4209,1986,Male,22000,537.0521753250168,Yes,Yes,West,ID,,,,
4210,1962,Female,134000,706.9784200746809,No,Yes,West,UT,,,,
4211,1970,Female,140000,654.0100426893769,Yes,Yes,Northeast,NJ,5,"11 13, 2016",Five Stars,"Adorable and comfortable, worn under skirts and as shorts alone!"
4212,1975,Male,247000,789.4675879855832,Yes,Yes,West,WA,5,"02 24, 2015",JUST LIKE THE MAP AND COMPASS HOLD INHERENT ADVANTAGES OVER THE ...,"SMALL, LIGHTWEIGHT PIECE OF KIT THAT ALLEVIATES AGGRAVATING AND AT TIMES IMPRACTICAL CALCULATIONS FOR RANGE ESTIMATION.  IN ESSENCE, A SHORTCUT TO THE MATH.  COUPLED WITH A QUALITY MILDOT RETICLE OBSERVATION DEVICE, MAKES FOR A VERY EFFECTIVE RANGE ESTIMATION TOOL THAT IS MATHEMATICALLY PRECISE AND FAST.  JUST LIKE THE MAP AND COMPASS HOLD INHERENT ADVANTAGES OVER THE ELECTRONIC GPS, THE MILDOT MASTER HOLDS THESE TYPES OF ADVANTAGES OVER THE ELECTRONIC RANGE FINDER.  WOULD RECOMMEND FOR SCOUT/INFANTRY FIELD APPLICATION."
4213,1978,Female,111000,772.7613163122164,Yes,No,West,CA,,,,
4214,1984,Male,215000,738.9530866941866,No,Yes,West,UT,,,,
4215,1963,Female,37000,656.0864994904933,Yes,No,South,TX,,,,
4216,1974,Female,232000,850,Yes,Yes,West,NV,,,,
4217,1976,Female,148000,701.2060247175328,Yes,Yes,West,AK,,,,
4218,1971,Female,109000,663.7606952656718,Yes,Yes,Midwest,MI,,,,
4219,1970,Male,152000,629.3413752030805,Yes,Yes,West,WY,3,"06 20, 2014",Works Well,Item works well for bicycles and even motorcycles with upright handle bars. I can fit a medium sized soda cup or a liter bottle water. The holder expands to fit larger bottles too. My only gripe is that it tends to loosen over time. But I used a velcro strap to prevent it from shifting. You get what you pay for. It works well.
4220,1983,Female,96000,710.8475099691258,No,Yes,West,CA,,,,
4221,1973,Male,97000,685.1023561339168,Yes,Yes,Midwest,ND,,,,
4222,1979,Male,215000,764.6259005,No,Yes,West,WA,3,"09 20, 2016",Loose,"The lens write well but the ""weapon end"" comes loose too easily. I've lost both of the ends and it's only been about a week. If you buy this I would glue the points in."
4223,1973,Male,120000,671.2787575833851,Yes,Yes,West,NM,5,"02 4, 2015","My 3rd purchase, great knife if you don't lose them or get them taken away by TSA!","My 3rd purchase, great knife if you don't lose them or get them taken away by TSA!"
4224,1973,Male,220000,713.5181751077603,Yes,Yes,Midwest,MO,,,,
4225,1977,Male,218000,594.6645734447192,No,Yes,West,CO,,,,
4226,1994,Female,202000,662.200033,No,Yes,West,AK,,,,
4227,1980,Male,127000,654.4643453,No,Yes,West,CO,5,"09 4, 2012",Water purification drops,"In this day and age you just never know when you might need them...

Not to mention they are great when traveling or on back country hiking trips!"
4228,1972,Male,169000,747.1736891579243,Yes,Yes,West,ID,,,,
4229,1980,Female,176000,661.2166926110413,No,Yes,Northeast,NJ,,,,
4230,1992,Male,108000,521.6790938085439,No,Yes,West,NM,3,"02 1, 2014",its ok if you don't expect the color to last.,"the title says it all. I got the new giant trance x1 witch has orange letters and I wanted something to match, and they do match perfectly but the treatment that the use to paint it sucks because after the first ride the paint came off in all the places where my foot made contact. I would expect that to happen eventually but not on the first ride. on the pro side, they do offer nice grip and smooth operation. but call me greedy but I want it all. the looks and the performance, not just one."
4231,1973,Female,215000,732.5499438821641,No,Yes,Northeast,NY,2,"06 22, 2017",It fell out,Light I took my AR out once and it fell out period And I worked on it for quite a while putting it in to make sure it was in all the way
4232,1989,Male,150000,610.7698345525098,No,No,South,OK,5,"04 18, 2014",His favorite by far!,"My son LOVES these socks. He has a large foot, well extra large (size 14). These socks actually fit correctly. The heel is on the heel, not on the bottom of his foot. Other socks he has had he has ended up putting holes in them in a few months from pulling on them so hard to get the heel in a comfortable place. The size of the sock does matter, close does not cut it. It is hard to find Extra Large socks.

These socks also have arch support built in, meaning the are snug through the arch - not tight. He is flat footed and has to use custom made shoe inserts. He really likes the extra cushion and support from these. Who knew a sock could be so elaborate? LOL, they were just tube socks in my day."
4233,1979,Male,186000,662.8504306291298,No,No,West,UT,,,,
4234,1973,Female,123000,710.0654129813452,No,Yes,Northeast,VT,,,,
4235,1991,Female,77000,641.1961850476738,No,Yes,West,MT,3,"07 22, 2017","Overall ok bag for EDC, but there are other better options out there...","The clips for the shoulder straps can be better designed so that the straps don't get bundled up and crinkled when it's loaded. The pack stores a lot for its size. Well built but could be made tougher better denier nylon fabric. Sewing is decent, some Velcro aren't pieces aren't sewed on well. doubtful about the mesh pocket (on the bode resting side) storing small items with two holes cut out of each end. Cannot place small items without items falling through. YKK zippers are included and is a plus. Weird and wide molle patch sewed onto the shoulder strap which I'm still figuring out what to attach/use it for... No nylon handle is sewed at the top of the bag. Good molle structure for attachment of additional items. Not sure of the extra elastic ties with pull tabs (included), as no instructions came with as to how this is used. YouTube vids does show some usage and you can tie it to allow for quick detachment for magazine access if it's used for this purpose. Personally, I find it gets in the way for normal usage. NOTE: Velcro usage is not good for ""silent"" operations if you ask me..."
4236,1999,Female,88000,709.1451871936016,No,No,West,CA,,,,
4237,1979,Male,61000,744.9304852913872,No,Yes,Northeast,ME,,,,
4238,1991,Male,24000,638.8623584480431,No,No,Midwest,IL,5,"11 5, 2014",Five Stars,Super product
4239,1974,Female,204000,787.9719276785602,Yes,Yes,Northeast,PA,,,,
4240,1969,Female,164000,625.3065843735783,Yes,Yes,West,UT,,,,
4241,1977,Female,112000,662.8861168,No,No,Northeast,NJ,,,,
4242,1972,Female,163000,718.3320345716373,Yes,No,South,DC,5,"03 8, 2017",Five Stars,Product was exactly as expected and delivered on time
4243,1979,Male,31000,644.6545313197672,No,No,West,NM,5,"10 13, 2017",Five Stars,"Perfect, high quality product."
4244,1985,Male,200000,656.9567592596759,No,Yes,West,NV,4,"01 15, 2015",Good camera for the money,"A good, not great, camera. The only complaint is that the shutter seems to be a bit slow so faster moving
animals seem to get by with no photo. The photo quality is quite acceptable.  For the money this is a good deal.

Has not broken yet but  has been used primarily indoors."
4245,1990,Other,171000,606.0115731738772,No,Yes,Northeast,NH,,,,
4246,1970,Female,209000,712.1234079065932,Yes,Yes,West,UT,,,,
4247,1994,Male,26000,640.60098743652145,No,Yes,Northeast,MA,,,,
4248,1991,Female,55000,689.9008047914039,No,Yes,West,OR,,,,
4249,1970,Female,54000,621.7896663538821,Yes,Yes,West,OR,5,"10 13, 2017",KEEPING IT SHARP,Great strap
4250,1988,Female,61000,708.3873399756504,Yes,Yes,West,UT,3,"11 22, 2015",did not close and lock so I sent it back ...,did not close and lock so I sent it back. It was made by Benchmade the box said so I bet it was made over in China.
4251,1969,Female,190000,695.0628021593577,Yes,Yes,Northeast,ME,,,,
4252,1998,Female,137000,593.0768134950715,Yes,No,West,AK,1,"10 31, 2016","Spend the extra money, the 1st time, and buy a better product.","The battery cover broke during 1st removal.  Put 2 new batteries in and it did not work.  Took a small screw driver to remove the 1st battery (not enough open area to easily remove), but have been unable to remove the 2nd (keeps sliding back into housing).  Like another reviewer said, at the price it is not worth the effort to return.  Differently will not buy again."
4253,1982,Male,76000,689.2852523,Yes,Yes,West,HI,,,,
4254,1997,Female,66000,584.2494300098996,Yes,Yes,West,CA,3,"09 26, 2016",Three Stars,Havent used it yet but it looks like it will serve the purpose.
4255,1979,Male,191000,614.9969104,No,Yes,West,WA,,,,
4256,1997,Female,64000,521.6066011231521,No,Yes,West,AZ,5,"04 20, 2016",Pefect,Nice Nice Nice.
4257,1980,Female,185000,702.9236586586326,No,Yes,West,NV,,,,
4258,1969,Other,199000,761.1113008454595,Yes,Yes,West,AK,5,"02 26, 2016",good bottles,very durable
4259,1967,Male,201000,791.6258584962708,No,No,South,DC,5,"09 4, 2015",Five Stars,shoots well. I will buy again
4260,1971,Female,127000,730.0327469809671,Yes,Yes,Northeast,NJ,,,,
4261,1986,Female,24000,708.7981247,No,Yes,West,WY,,,,
4262,1987,Male,67000,595.5222845204836,Yes,Yes,West,OR,,,,
4263,1990,Male,58000,665.3962797990171,No,No,South,KY,,,,
4264,1968,Female,159000,713.8489519290572,No,No,Midwest,SD,5,"11 24, 2015",This is a steal. Highly recommended.,"The quality is phenomenal for the price.
Great mirror polish and sharpening. The Scandinavian grind is one of the best for lots of things. Truly an excellent companion for bushcraft and survival.
The handle is attached solidly and is very comfortable. No molding marks, no sharp edges, and very good traction.
The sheath is very solid and has great retention, to the point that you might have an issue pulling out the knife with one hand. The thumb ramp could be a bit larger.

Considering the build quality and the price, this is a steal. Highly recommended."
4265,1985,Male,98000,715.6971635933323,No,Yes,West,CO,4,"03 12, 2013",Integrated look,"A bell is becoming standard etiquette in an ever more bike friendly world. I do sometimes ride my MTB in urban streets or crowded trails. Problem: no room on the bars, and bell still feels a little dorky. This bell fits below and next to my stem and is almost invisible, with a well integrated look. It remains silent even on rocky downhills.

The ring has one volume: moderately loud single ding. I wish I could do a softer ring for trails and louder for cars. I want to say ""I am here"", not ""get the F out of my way"". Probably more an issue in my mind, since people around LA mostly don't use bells yet."
4266,1963,Female,172000,772.1898417896432,Yes,Yes,Northeast,MA,,,,
4267,1969,Female,115000,625.3663583670661,Yes,Yes,Northeast,ME,,,,
4268,1970,Female,196000,711.4386455704908,Yes,Yes,Midwest,IL,,,,
4269,1969,Male,161000,781.5745339510473,Yes,Yes,West,UT,,,,
4270,1976,Other,239000,686.7731058,No,Yes,Northeast,NH,,,,
4271,1982,Male,36000,683.7305586347799,No,Yes,West,UT,,,,
4272,1972,Female,100000,681.7442157795758,Yes,No,Midwest,SD,,,,
4273,1989,Male,83000,708.2375355736897,No,Yes,West,WA,,,,
4274,1995,Male,53000,619.0886720039466,Yes,No,West,AK,,,,
4275,1996,Female,142000,614.6916076,No,Yes,Midwest,KS,,,,
4276,1980,Female,180000,654.4473155609503,No,Yes,Northeast,ME,,,,
4277,1989,Male,148000,595.9623785674895,No,Yes,West,AK,,,,
4278,1997,Male,69000,626.1676687827044,Yes,Yes,West,WA,,,,
4279,1998,Female,160000,586.5672443562942,No,Yes,Northeast,NY,5,"06 7, 2017",Durable!,Surprisingly durable and roomy for the price.
4280,1977,Female,112000,636.3856325585182,Yes,Yes,West,MT,,,,
4281,1974,Female,183000,772.1996138,Yes,Yes,Midwest,MN,5,"08 19, 2016",Five Stars,Seat mount is well made no problems with it.
4282,1949,Female,109000,850,Yes,No,Northeast,CT,,,,
4283,1986,Female,155000,710.4961002183103,No,Yes,Northeast,MA,5,"11 22, 2016","love it, ordered it in x small but it ...","love it, ordered it in x small but it was too small. I normally wear x small or small but this is junior size so I ordered it again in medium and it fits perfect"
4284,1994,Male,40000,651.2491397684753,No,No,West,CA,2,"01 15, 2016",Two Stars,I returned them because they were too big
4285,1970,Male,229000,760.5161198471275,Yes,Yes,West,HI,5,"12 31, 2013",Great sunglasses,This is my third pair of Anacondas.  This is the first time I purchased the Polarized and it makes a huge difference in cutting down the glare and increasing the clarity.
4286,1993,Female,179000,562.3521018731213,Yes,Yes,West,HI,,,,
4287,1964,Female,92000,705.6698865622419,Yes,Yes,Northeast,MA,,,,
4288,1996,Male,42000,650.2392026871337,Yes,Yes,Northeast,RI,,,,
4289,1965,Male,169000,692.8091986116758,Yes,No,Northeast,NY,,,,
4290,1996,Male,93000,560.5241704773799,No,Yes,Northeast,NY,5,"03 21, 2017",Condor Does A Knife Job,"Pardon my pun for the headline, but I couldn't resist.

My father gave me my Condor Bushlore for Christmas. He didn't get it through Amazon so this review is solely based on the knife itself. He got me the micarta handle Bushlore and I absolutely love it! The blade holds it's edge for a long time and the craftsmanship of it is gorgeous.

***Just be sure that if you get one you take care of your blade!***

This knife is made of carbon steel. This means that while it has a better edge compared to stainless steel it is also more susceptible to red rust. Just be sure to give your blade a good wipe-down after use and it'll last generations."
4291,1990,Female,89000,639.3492080366035,Yes,Yes,West,OR,,,,
4292,1948,Female,169000,759.9965410421836,Yes,No,Northeast,RI,,,,
4293,1993,Female,98000,646.4070692027344,No,Yes,West,OR,,,,
4294,1976,Female,204000,696.7614952150697,No,Yes,Midwest,MO,5,"09 11, 2014",Five Stars,"easy application, expect it will further promote easy slide action"
4295,1968,Female,163000,784.4230794,No,Yes,Northeast,VT,,,,
4296,1974,Male,247000,652.0180050965397,Yes,Yes,West,HI,4,"07 31, 2016",The item was shipped super fast. This is my first optic purchase but ...,The item was shipped super fast. This is my first optic purchase but so far I like what I see I will update my review if anything changes.
4297,1992,Male,57000,659.1751690892877,Yes,Yes,West,ID,4,"12 11, 2017",Four Stars,"Great reach, but hard to unlock smaller pole sometimes."
4298,1968,Male,93000,756.1348417027455,Yes,No,Northeast,VT,5,"07 9, 2016",Great bed holster,This is really a great product. It fits my Springfied XD 9  with lazer like a glove and is easy to pull out in a situation.
4299,1988,Female,46000,667.2916469029822,No,No,Midwest,SD,,,,
4300,1966,Female,144000,758.3452866115982,No,Yes,South,AR,5,"05 13, 2017",LOVE THEM,I LOVE THESE. THESE ARE ACTUALLY MORE STURDY THAN MY OAKLEY SHADES. I'VE DROPPED THESE SO MANY TIMES AND THEY ARE STILL STANDING STRONG. MY FAVORITE PAIR OF SHADES.
